Processing WAV file: C:\users\akohale\desktop\tap_recordings_pcm.wav (Samplerate: 48000 Hz, Total Samples: 1438080)
--- Tap Detection Log by Frame ---
Frame Size: 192 samples
----------------------------------
Frame | Start Time (s) | Tap Detected?
 2700 |         10.800 | 0
 2701 |         10.804 | 0
 2702 |         10.808 | 0
 2703 |         10.812 | 0
 2704 |         10.816 | 0
 2705 |         10.820 | 0
 2706 |         10.824 | 0
 2707 |         10.828 | 0
 2708 |         10.832 | 0
 2709 |         10.836 | 0
 2710 |         10.840 | 0
 2711 |         10.844 | 0
 2712 |         10.848 | 0
 2713 |         10.852 | 0
 2714 |         10.856 | 0
 2715 |         10.860 | 0
 2716 |         10.864 | 0
 2717 |         10.868 | 0
 2718 |         10.872 | 0
 2719 |         10.876 | 0
 2720 |         10.880 | 0
 2721 |         10.884 | 0
 2722 |         10.888 | 0
 2723 |         10.892 | 0
 2724 |         10.896 | 0
 2725 |         10.900 | 0
 2726 |         10.904 | 0
 2727 |         10.908 | 0
 2728 |         10.912 | 0
 2729 |         10.916 | 0
 2730 |         10.920 | 0
 2731 |         10.924 | 0
 2732 |         10.928 | 0
 2733 |         10.932 | 0
 2734 |         10.936 | 0
 2735 |         10.940 | 0
 2736 |         10.944 | 0
 2737 |         10.948 | 0
 2738 |         10.952 | 0
 2739 |         10.956 | 0
 2740 |         10.960 | 0
 2741 |         10.964 | 0
 2742 |         10.968 | 0
 2743 |         10.972 | 0
 2744 |         10.976 | 0
 2745 |         10.980 | 0
 2746 |         10.984 | 0
 2747 |         10.988 | 0
 2748 |         10.992 | 0
 2749 |         10.996 | 0
 2750 |         11.000 | 0
 2751 |         11.004 | 0
 2752 |         11.008 | 0
 2753 |         11.012 | 0
 2754 |         11.016 | 0
 2755 |         11.020 | 0
 2756 |         11.024 | 0
 2757 |         11.028 | 0
 2758 |         11.032 | 0
 2759 |         11.036 | 0
 2760 |         11.040 | 0
 2761 |         11.044 | 0
 2762 |         11.048 | 0
 2763 |         11.052 | 0
 2764 |         11.056 | 0
 2765 |         11.060 | 0
 2766 |         11.064 | 0
 2767 |         11.068 | 0
 2768 |         11.072 | 0
 2769 |         11.076 | 0
 2770 |         11.080 | 0
 2771 |         11.084 | 0
 2772 |         11.088 | 0
 2773 |         11.092 | 0
 2774 |         11.096 | 0
 2775 |         11.100 | 0
 2776 |         11.104 | 0
 2777 |         11.108 | 0
 2778 |         11.112 | 0
 2779 |         11.116 | 0
 2780 |         11.120 | 0
 2781 |         11.124 | 0
 2782 |         11.128 | 0
 2783 |         11.132 | 0
 2784 |         11.136 | 0
 2785 |         11.140 | 0
 2786 |         11.144 | 0
 2787 |         11.148 | 0
 2788 |         11.152 | 0
 2789 |         11.156 | 0
 2790 |         11.160 | 0
 2791 |         11.164 | 0
 2792 |         11.168 | 0
 2793 |         11.172 | 0
 2794 |         11.176 | 0
 2795 |         11.180 | 0
 2796 |         11.184 | 0
 2797 |         11.188 | 0
 2798 |         11.192 | 0
 2799 |         11.196 | 0
 2800 |         11.200 | 0
 2801 |         11.204 | 0
 2802 |         11.208 | 0
 2803 |         11.212 | 0
 2804 |         11.216 | 0
 2805 |         11.220 | 0
 2806 |         11.224 | 0
 2807 |         11.228 | 0
 2808 |         11.232 | 0
 2809 |         11.236 | 0
 2810 |         11.240 | 0
 2811 |         11.244 | 0
 2812 |         11.248 | 0
 2813 |         11.252 | 0
 2814 |         11.256 | 0
 2815 |         11.260 | 0
 2816 |         11.264 | 0
 2817 |         11.268 | 0
 2818 |         11.272 | 0
 2819 |         11.276 | 0
 2820 |         11.280 | 0
 2821 |         11.284 | 0
 2822 |         11.288 | 0
 2823 |         11.292 | 0
 2824 |         11.296 | 0
 2825 |         11.300 | 0
 2826 |         11.304 | 0
 2827 |         11.308 | 0
 2828 |         11.312 | 0
 2829 |         11.316 | 0
 2830 |         11.320 | 0
 2831 |         11.324 | 0
 2832 |         11.328 | 0
 2833 |         11.332 | 0
 2834 |         11.336 | 0
 2835 |         11.340 | 0
 2836 |         11.344 | 0
 2837 |         11.348 | 0
 2838 |         11.352 | 0
 2839 |         11.356 | 0
 2840 |         11.360 | 0
 2841 |         11.364 | 0
 2842 |         11.368 | 0
 2843 |         11.372 | 0
 2844 |         11.376 | 0
 2845 |         11.380 | 0
 2846 |         11.384 | 0
 2847 |         11.388 | 0
 2848 |         11.392 | 0
 2849 |         11.396 | 0
 2850 |         11.400 | 0
 2851 |         11.404 | 0
 2852 |         11.408 | 0
 2853 |         11.412 | 0
 2854 |         11.416 | 0
 2855 |         11.420 | 0
 2856 |         11.424 | 0
 2857 |         11.428 | 0
 2858 |         11.432 | 0
 2859 |         11.436 | 0
 2860 |         11.440 | 0
 2861 |         11.444 | 0
 2862 |         11.448 | 0
 2863 |         11.452 | 0
 2864 |         11.456 | 0
 2865 |         11.460 | 0
 2866 |         11.464 | 0
 2867 |         11.468 | 0
 2868 |         11.472 | 0
 2869 |         11.476 | 0
 2870 |         11.480 | 0
 2871 |         11.484 | 0
 2872 |         11.488 | 0
 2873 |         11.492 | 0
 2874 |         11.496 | 0
 2875 |         11.500 | 0
 2876 |         11.504 | 0
 2877 |         11.508 | 0
 2878 |         11.512 | 0
 2879 |         11.516 | 0
 2880 |         11.520 | 0
 2881 |         11.524 | 0
 2882 |         11.528 | 0
 2883 |         11.532 | 0
 2884 |         11.536 | 0
 2885 |         11.540 | 0
 2886 |         11.544 | 0
 2887 |         11.548 | 0
 2888 |         11.552 | 0
 2889 |         11.556 | 0
 2890 |         11.560 | 0
 2891 |         11.564 | 0
 2892 |         11.568 | 0
 2893 |         11.572 | 0
 2894 |         11.576 | 0
 2895 |         11.580 | 0
 2896 |         11.584 | 0
 2897 |         11.588 | 0
 2898 |         11.592 | 0
 2899 |         11.596 | 0
 2900 |         11.600 | 0
 2901 |         11.604 | 0
 2902 |         11.608 | 0
 2903 |         11.612 | 0
 2904 |         11.616 | 0
 2905 |         11.620 | 0
 2906 |         11.624 | 0
 2907 |         11.628 | 0
 2908 |         11.632 | 0
 2909 |         11.636 | 0
 2910 |         11.640 | 0
 2911 |         11.644 | 0
 2912 |         11.648 | 0
 2913 |         11.652 | 0
 2914 |         11.656 | 0
 2915 |         11.660 | 0
 2916 |         11.664 | 0
 2917 |         11.668 | 0
 2918 |         11.672 | 0
 2919 |         11.676 | 0
 2920 |         11.680 | 0
 2921 |         11.684 | 0
 2922 |         11.688 | 65536
 2923 |         11.692 | 0
 2924 |         11.696 | 0
 2925 |         11.700 | 0
 2926 |         11.704 | 0
 2927 |         11.708 | 0
 2928 |         11.712 | 0
 2929 |         11.716 | 0
 2930 |         11.720 | 0
 2931 |         11.724 | 0
 2932 |         11.728 | 0
 2933 |         11.732 | 0
 2934 |         11.736 | 0
 2935 |         11.740 | 0
 2936 |         11.744 | 0
 2937 |         11.748 | 0
 2938 |         11.752 | 0
 2939 |         11.756 | 0
 2940 |         11.760 | 0
 2941 |         11.764 | 0
 2942 |         11.768 | 0
 2943 |         11.772 | 0
 2944 |         11.776 | 0
 2945 |         11.780 | 0
 2946 |         11.784 | 0
 2947 |         11.788 | 0
 2948 |         11.792 | 0
 2949 |         11.796 | 0
 2950 |         11.800 | 0
 2951 |         11.804 | 0
 2952 |         11.808 | 0
 2953 |         11.812 | 0
 2954 |         11.816 | 0
 2955 |         11.820 | 0
 2956 |         11.824 | 0
 2957 |         11.828 | 0
 2958 |         11.832 | 0
 2959 |         11.836 | 0
 2960 |         11.840 | 0
 2961 |         11.844 | 0
 2962 |         11.848 | 0
 2963 |         11.852 | 0
 2964 |         11.856 | 0
 2965 |         11.860 | 0
 2966 |         11.864 | 0
 2967 |         11.868 | 0
 2968 |         11.872 | 0
 2969 |         11.876 | 0
 2970 |         11.880 | 0
 2971 |         11.884 | 0
 2972 |         11.888 | 0
 2973 |         11.892 | 0
 2974 |         11.896 | 0
 2975 |         11.900 | 0
 2976 |         11.904 | 0
 2977 |         11.908 | 0
 2978 |         11.912 | 0
 2979 |         11.916 | 0
 2980 |         11.920 | 0
 2981 |         11.924 | 0
 2982 |         11.928 | 0
 2983 |         11.932 | 0
 2984 |         11.936 | 0
 2985 |         11.940 | 0
 2986 |         11.944 | 0
 2987 |         11.948 | 0
 2988 |         11.952 | 0
 2989 |         11.956 | 0
 2990 |         11.960 | 0
 2991 |         11.964 | 0
 2992 |         11.968 | 0
 2993 |         11.972 | 0
 2994 |         11.976 | 0
 2995 |         11.980 | 0
 2996 |         11.984 | 0
 2997 |         11.988 | 0
 2998 |         11.992 | 0
 2999 |         11.996 | 0
 3000 |         12.000 | 0
 3001 |         12.004 | 0
 3002 |         12.008 | 0
 3003 |         12.012 | 0
 3004 |         12.016 | 0
 3005 |         12.020 | 0
 3006 |         12.024 | 0
 3007 |         12.028 | 0
 3008 |         12.032 | 0
 3009 |         12.036 | 0
 3010 |         12.040 | 0
 3011 |         12.044 | 0
 3012 |         12.048 | 0
 3013 |         12.052 | 0
 3014 |         12.056 | 0
 3015 |         12.060 | 0
 3016 |         12.064 | 0
 3017 |         12.068 | 0
 3018 |         12.072 | 0
 3019 |         12.076 | 0
 3020 |         12.080 | 0
 3021 |         12.084 | 0
 3022 |         12.088 | 0
 3023 |         12.092 | 0
 3024 |         12.096 | 0
 3025 |         12.100 | 0
 3026 |         12.104 | 0
 3027 |         12.108 | 0
 3028 |         12.112 | 0
 3029 |         12.116 | 0
 3030 |         12.120 | 0
 3031 |         12.124 | 0
 3032 |         12.128 | 0
 3033 |         12.132 | 0
 3034 |         12.136 | 0
 3035 |         12.140 | 0
 3036 |         12.144 | 0
 3037 |         12.148 | 0
 3038 |         12.152 | 0
 3039 |         12.156 | 0
 3040 |         12.160 | 0
 3041 |         12.164 | 0
 3042 |         12.168 | 0
 3043 |         12.172 | 0
 3044 |         12.176 | 0
 3045 |         12.180 | 0
 3046 |         12.184 | 0
 3047 |         12.188 | 0
 3048 |         12.192 | 0
 3049 |         12.196 | 0
 3050 |         12.200 | 0
 3051 |         12.204 | 0
 3052 |         12.208 | 0
 3053 |         12.212 | 0
 3054 |         12.216 | 0
 3055 |         12.220 | 0
 3056 |         12.224 | 0
 3057 |         12.228 | 0
 3058 |         12.232 | 0
 3059 |         12.236 | 0
 3060 |         12.240 | 0
 3061 |         12.244 | 0
 3062 |         12.248 | 0
 3063 |         12.252 | 0
 3064 |         12.256 | 0
 3065 |         12.260 | 0
 3066 |         12.264 | 0
 3067 |         12.268 | 0
 3068 |         12.272 | 0
 3069 |         12.276 | 0
 3070 |         12.280 | 0
 3071 |         12.284 | 0
 3072 |         12.288 | 0
 3073 |         12.292 | 0
 3074 |         12.296 | 0
 3075 |         12.300 | 0
 3076 |         12.304 | 0
 3077 |         12.308 | 0
 3078 |         12.312 | 0
 3079 |         12.316 | 0
 3080 |         12.320 | 0
 3081 |         12.324 | 0
 3082 |         12.328 | 0
 3083 |         12.332 | 0
 3084 |         12.336 | 0
 3085 |         12.340 | 0
 3086 |         12.344 | 0
 3087 |         12.348 | 0
 3088 |         12.352 | 0
 3089 |         12.356 | 0
 3090 |         12.360 | 0
 3091 |         12.364 | 0
 3092 |         12.368 | 0
 3093 |         12.372 | 0
 3094 |         12.376 | 0
 3095 |         12.380 | 0
 3096 |         12.384 | 0
 3097 |         12.388 | 0
 3098 |         12.392 | 0
 3099 |         12.396 | 0
 3100 |         12.400 | 0
 3101 |         12.404 | 0
 3102 |         12.408 | 0
 3103 |         12.412 | 0
 3104 |         12.416 | 0
 3105 |         12.420 | 0
 3106 |         12.424 | 0
 3107 |         12.428 | 0
 3108 |         12.432 | 0
 3109 |         12.436 | 0
 3110 |         12.440 | 0
 3111 |         12.444 | 0
 3112 |         12.448 | 0
 3113 |         12.452 | 0
 3114 |         12.456 | 0
 3115 |         12.460 | 0
 3116 |         12.464 | 0
 3117 |         12.468 | 0
 3118 |         12.472 | 0
 3119 |         12.476 | 0
 3120 |         12.480 | 0
 3121 |         12.484 | 0
 3122 |         12.488 | 0
 3123 |         12.492 | 0
 3124 |         12.496 | 0
 3125 |         12.500 | 0
 3126 |         12.504 | 0
 3127 |         12.508 | 0
 3128 |         12.512 | 0
 3129 |         12.516 | 0
 3130 |         12.520 | 0
 3131 |         12.524 | 0
 3132 |         12.528 | 0
 3133 |         12.532 | 0
 3134 |         12.536 | 0
 3135 |         12.540 | 0
 3136 |         12.544 | 0
 3137 |         12.548 | 0
 3138 |         12.552 | 0
 3139 |         12.556 | 0
 3140 |         12.560 | 0
 3141 |         12.564 | 0
 3142 |         12.568 | 0
 3143 |         12.572 | 0
 3144 |         12.576 | 0
 3145 |         12.580 | 0
 3146 |         12.584 | 0
 3147 |         12.588 | 0
 3148 |         12.592 | 0
 3149 |         12.596 | 0
 3150 |         12.600 | 0
 3151 |         12.604 | 0
 3152 |         12.608 | 0
 3153 |         12.612 | 0
 3154 |         12.616 | 0
 3155 |         12.620 | 0
 3156 |         12.624 | 0
 3157 |         12.628 | 0
 3158 |         12.632 | 0
 3159 |         12.636 | 0
 3160 |         12.640 | 0
 3161 |         12.644 | 0
 3162 |         12.648 | 0
 3163 |         12.652 | 0
 3164 |         12.656 | 0
 3165 |         12.660 | 0
 3166 |         12.664 | 0
 3167 |         12.668 | 0
 3168 |         12.672 | 0
 3169 |         12.676 | 0
 3170 |         12.680 | 0
 3171 |         12.684 | 0
 3172 |         12.688 | 0
 3173 |         12.692 | 0
 3174 |         12.696 | 0
 3175 |         12.700 | 0
 3176 |         12.704 | 0
 3177 |         12.708 | 0
 3178 |         12.712 | 0
 3179 |         12.716 | 0
 3180 |         12.720 | 0
 3181 |         12.724 | 0
 3182 |         12.728 | 0
 3183 |         12.732 | 0
 3184 |         12.736 | 0
 3185 |         12.740 | 0
 3186 |         12.744 | 0
 3187 |         12.748 | 0
 3188 |         12.752 | 0
 3189 |         12.756 | 0
 3190 |         12.760 | 0
 3191 |         12.764 | 0
 3192 |         12.768 | 0
 3193 |         12.772 | 0
 3194 |         12.776 | 0
 3195 |         12.780 | 0
 3196 |         12.784 | 0
 3197 |         12.788 | 0
 3198 |         12.792 | 0
 3199 |         12.796 | 0
 3200 |         12.800 | 0
 3201 |         12.804 | 0
 3202 |         12.808 | 0
 3203 |         12.812 | 0
 3204 |         12.816 | 0
 3205 |         12.820 | 0
 3206 |         12.824 | 0
 3207 |         12.828 | 0
 3208 |         12.832 | 0
 3209 |         12.836 | 0
 3210 |         12.840 | 0
 3211 |         12.844 | 0
 3212 |         12.848 | 0
 3213 |         12.852 | 0
 3214 |         12.856 | 0
 3215 |         12.860 | 0
 3216 |         12.864 | 0
 3217 |         12.868 | 0
 3218 |         12.872 | 0
 3219 |         12.876 | 0
 3220 |         12.880 | 0
 3221 |         12.884 | 0
 3222 |         12.888 | 0
 3223 |         12.892 | 0
 3224 |         12.896 | 0
 3225 |         12.900 | 0
 3226 |         12.904 | 0
 3227 |         12.908 | 0
 3228 |         12.912 | 0
 3229 |         12.916 | 0
 3230 |         12.920 | 0
 3231 |         12.924 | 0
 3232 |         12.928 | 0
 3233 |         12.932 | 0
 3234 |         12.936 | 0
 3235 |         12.940 | 0
 3236 |         12.944 | 0
 3237 |         12.948 | 0
 3238 |         12.952 | 0
 3239 |         12.956 | 0
 3240 |         12.960 | 0
 3241 |         12.964 | 0
 3242 |         12.968 | 0
 3243 |         12.972 | 0
 3244 |         12.976 | 0
 3245 |         12.980 | 0
 3246 |         12.984 | 0
 3247 |         12.988 | 0
 3248 |         12.992 | 0
 3249 |         12.996 | 0
 3250 |         13.000 | 0
 3251 |         13.004 | 0
 3252 |         13.008 | 0
 3253 |         13.012 | 0
 3254 |         13.016 | 0
 3255 |         13.020 | 0
 3256 |         13.024 | 0
 3257 |         13.028 | 0
 3258 |         13.032 | 0
 3259 |         13.036 | 0
 3260 |         13.040 | 0
 3261 |         13.044 | 0
 3262 |         13.048 | 0
 3263 |         13.052 | 0
 3264 |         13.056 | 0
 3265 |         13.060 | 0
 3266 |         13.064 | 0
 3267 |         13.068 | 0
 3268 |         13.072 | 0
 3269 |         13.076 | 0
 3270 |         13.080 | 0
 3271 |         13.084 | 0
 3272 |         13.088 | 0
 3273 |         13.092 | 0
 3274 |         13.096 | 0
 3275 |         13.100 | 0
 3276 |         13.104 | 0
 3277 |         13.108 | 0
 3278 |         13.112 | 0
 3279 |         13.116 | 0
 3280 |         13.120 | 0
 3281 |         13.124 | 0
 3282 |         13.128 | 0
 3283 |         13.132 | 0
 3284 |         13.136 | 0
 3285 |         13.140 | 0
 3286 |         13.144 | 0
 3287 |         13.148 | 0
 3288 |         13.152 | 0
 3289 |         13.156 | 0
 3290 |         13.160 | 0
 3291 |         13.164 | 0
 3292 |         13.168 | 0
 3293 |         13.172 | 0
 3294 |         13.176 | 0
 3295 |         13.180 | 0
 3296 |         13.184 | 0
 3297 |         13.188 | 0
 3298 |         13.192 | 0
 3299 |         13.196 | 0
 3300 |         13.200 | 0
 3301 |         13.204 | 0
 3302 |         13.208 | 0
 3303 |         13.212 | 0
 3304 |         13.216 | 0
 3305 |         13.220 | 0
 3306 |         13.224 | 0
 3307 |         13.228 | 0
 3308 |         13.232 | 0
 3309 |         13.236 | 0
 3310 |         13.240 | 0
 3311 |         13.244 | 0
 3312 |         13.248 | 0
 3313 |         13.252 | 0
 3314 |         13.256 | 0
 3315 |         13.260 | 0
 3316 |         13.264 | 0
 3317 |         13.268 | 0
 3318 |         13.272 | 0
 3319 |         13.276 | 0
 3320 |         13.280 | 0
 3321 |         13.284 | 0
 3322 |         13.288 | 0
 3323 |         13.292 | 0
 3324 |         13.296 | 0
 3325 |         13.300 | 0
 3326 |         13.304 | 0
 3327 |         13.308 | 0
 3328 |         13.312 | 0
 3329 |         13.316 | 0
 3330 |         13.320 | 0
 3331 |         13.324 | 0
 3332 |         13.328 | 0
 3333 |         13.332 | 0
 3334 |         13.336 | 0
 3335 |         13.340 | 0
 3336 |         13.344 | 0
 3337 |         13.348 | 0
 3338 |         13.352 | 0
 3339 |         13.356 | 0
 3340 |         13.360 | 0
 3341 |         13.364 | 0
 3342 |         13.368 | 0
 3343 |         13.372 | 0
 3344 |         13.376 | 0
 3345 |         13.380 | 0
 3346 |         13.384 | 0
 3347 |         13.388 | 0
 3348 |         13.392 | 0
 3349 |         13.396 | 0
 3350 |         13.400 | 0
 3351 |         13.404 | 0
 3352 |         13.408 | 0
 3353 |         13.412 | 0
 3354 |         13.416 | 0
 3355 |         13.420 | 0
 3356 |         13.424 | 0
 3357 |         13.428 | 0
 3358 |         13.432 | 0
 3359 |         13.436 | 0
 3360 |         13.440 | 0
 3361 |         13.444 | 0
 3362 |         13.448 | 0
 3363 |         13.452 | 0
 3364 |         13.456 | 0
 3365 |         13.460 | 0
 3366 |         13.464 | 0
 3367 |         13.468 | 0
 3368 |         13.472 | 0
 3369 |         13.476 | 0
 3370 |         13.480 | 0
 3371 |         13.484 | 0
 3372 |         13.488 | 0
 3373 |         13.492 | 0
 3374 |         13.496 | 0
 3375 |         13.500 | 0
